Date,1M,2M,3M,4M,5M,6M,7M
2012/12/24,18.78928571,19.29285714,20.05,20.69714286,21.425,22.37678571,22.99
2012/12/26,19.525,19.86571429,20.52142857,21.09142857,21.80178571,22.72142857,23.32714286
2012/12/27,19.26071429,19.8,20.32857143,20.78571429,21.42857143,22.425,22.97857143
2012/12/28,22.12142857,21.98,22,22.09,22.48392857,23.44642857,23.71857143
2012/12/31,18.18571429,19.19142857,20.17142857,20.77714286,21.64285714,22.59821429,23.13571429
2013/1/2,16.42142857,17.63714286,18.6625,19.31,20.225,21.30714286,21.89
2013/1/3,16.6875,17.77285714,18.77857143,19.39571429,20.22857143,21.36428571,21.89714286
2013/1/4,16.4,17.74142857,18.625,19.36714286,20.125,21.15,21.66428571
2013/1/7,16.14642857,17.65,18.67857143,19.44,20.24285714,21.21571429,21.68714286
2013/1/8,16.19285714,17.65142857,18.67142857,19.32142857,20.17321429,21.18428571,21.73285714
2013/1/9,16.33928571,17.72857143,18.6,19.32857143,20.05,20.95142857,21.5
2013/1/10,16.1,17.56142857,18.41857143,18.97571429,19.925,20.69428571,21.17142857
2013/1/11,16.04714286,17.60285714,18.39285714,19.07857143,19.75714286,20.6,21.04285714
2013/1/14,16.03,17.35,18.25142857,18.8,19.63035714,20.42571429,20.90892857
2013/1/15,15.92428571,17.28214286,18.27857143,18.92321429,19.71071429,20.42857143,20.91785714
2013/1/16,15.82,17.16071429,18.09,18.7,19.5375,20.28571429,20.9
2013/1/17,15.99714286,17.09642857,18.04857143,18.60892857,19.3,20.04142857,20.62142857
2013/1/18,15.07428571,16.50357143,17.40428571,18.0125,18.70892857,19.41,20.00892857
2013/1/22,14.43571429,15.675,16.67142857,17.3,18.06785714,18.82857143,19.41428571
2013/1/23,14.20142857,15.39285714,16.51,17.15892857,17.90178571,18.54714286,19.2
2013/1/24,14.41,15.4375,16.45,17.13214286,17.875,18.51571429,19.17142857
2013/1/25,14.55,15.59107143,16.4,17.10178571,17.79821429,18.47142857,19.06428571
2013/1/28,14.94285714,15.825,16.57428571,17.225,17.94464286,18.53,19.11428571
2013/1/29,14.48714286,15.5125,16.34,17.04821429,17.85,18.45857143,19.09285714
2013/1/30,15.52142857,16.25714286,16.91428571,17.46428571,18.225,18.76142857,19.3625
2013/1/31,15.41,16.32678571,17.06,17.60357143,18.35,18.87714286,19.44285714
2013/2/1,14.99142857,16.07857143,16.79,17.55,18.325,18.87428571,19.41071429
2013/2/4,15.69428571,16.5375,17.11142857,17.75,18.45714286,19.03,19.62142857
2013/2/5,15.22285714,16.38571429,17.01142857,17.67142857,18.475,18.95571429,19.58035714
2013/2/6,15.07571429,16.25357143,16.91285714,17.54285714,18.3,18.85714286,19.5
2013/2/7,15.1,16.20714286,16.87,17.47142857,18.26857143,18.82571429,19.46964286
2013/2/8,14.83571429,16.0625,16.59714286,17.32678571,18.03428571,18.58285714,19.24285714
2013/2/11,14.74285714,15.85,16.40714286,17.1,17.85571429,18.45,19.05892857
2013/2/12,14.55314286,15.81857143,16.37571429,17.025,17.82,18.41964286,19.05714286
2013/2/13,14.69794118,15.89,16.53,17.09285714,17.76,18.25,19.0375
2013/2/14,14.55,15.81,16.45,17.11964286,17.84857143,18.40892857,19.04285714
2013/2/15,14.54107143,15.77857143,16.425,17.23928571,17.91714286,18.53928571,19.19464286
2013/2/19,13.975,15.11,15.80714286,16.7375,17.48571429,18.125,18.84642857
2013/2/20,15.46428571,16.12571429,16.61428571,17.33571429,18.02285714,18.58571429,19.25892857
2013/2/21,15.63928571,16.30428571,16.8875,17.50892857,18.21,18.79285714,19.45
2013/2/22,15.0625,15.91428571,16.60714286,17.25,17.93571429,18.5,19.19107143
2013/2/25,17.60714286,17.51857143,17.67857143,18.1125,18.48285714,18.975,19.45
2013/2/26,17.14642857,17.45,17.70714286,18.125,18.52,19.02142857,19.5125
2013/2/27,15.725,16.37857143,16.9125,17.39464286,17.93571429,18.46428571,19.09285714
2013/2/28,16.425,16.86,17.275,17.77321429,18.22,18.73392857,19.2875
2013/3/1,16.69464286,17.14428571,17.48392857,17.92142857,18.33285714,18.89285714,19.36428571
2013/3/4,15.48571429,16.25,16.86428571,17.5875,18.04571429,18.6875,19.1375
2013/3/5,15.15714286,16.03,16.68392857,17.29285714,17.67428571,18.31071429,18.79285714
2013/3/6,15.30714286,16.05285714,16.70714286,17.34285714,17.75857143,18.26071429,18.73571429
2013/3/7,14.9875,15.80857143,16.55,17.3,17.76,18.32142857,18.75
2013/3/8,14.82142857,15.75142857,16.52142857,17.27678571,17.67285714,18.23214286,18.66142857
2013/3/11,14.19107143,15.29857143,16.24821429,17.15,17.62142857,18.2,18.61714286
2013/3/12,14.57857143,15.6,16.44285714,17.31571429,17.78714286,18.36428571,18.78
2013/3/13,14.6375,15.65285714,16.57321429,17.43142857,17.93428571,18.47857143,18.90142857
2013/3/14,14.6,15.58571429,16.55,17.30142857,17.85,18.44285714,18.86
2013/3/15,14.73285714,15.71857143,16.675,17.44428571,17.91785714,18.48571429,18.88
2013/3/18,15.45428571,16.32285714,17,17.74,18.13928571,18.75,19.14
2013/3/19,15.47285714,16.25,17.06964286,17.76428571,18.21428571,18.85,19.21428571
2013/3/20,14.74857143,15.97857143,16.91071429,17.65428571,18.22857143,18.8125,19.18
2013/3/21,15.19,16.20714286,17.125,17.77857143,18.2375,18.82857143,19.27
2013/3/22,15.07428571,16.09642857,17.11428571,17.85428571,18.37142857,18.98571429,19.30714286
2013/3/25,14.87142857,16.025,16.90892857,17.55,18.01071429,18.6,19.01
2013/3/26,14.6,15.87142857,16.8,17.46428571,17.96428571,18.59107143,18.94571429
2013/3/27,14.88285714,16.00535714,16.95178571,17.52857143,18.1,18.65714286,19.05
2013/3/28,14.76,15.95714286,16.975,17.59285714,18.17142857,18.72321429,19.11
2013/4/1,14.97857143,16.19107143,17.12857143,17.84285714,18.41428571,18.97142857,19.28857143
2013/4/2,14.46285714,15.8,16.83571429,17.51,18.11428571,18.725,19.04714286
2013/4/3,15.18428571,16.15178571,17.07142857,17.67714286,18.32857143,18.85357143,19.19
2013/4/4,14.99285714,16.09285714,17.0625,17.64428571,18.3,18.81964286,19.17
2013/4/5,15.04,16.07678571,17.07857143,17.69571429,18.41071429,18.93571429,19.24
2013/4/8,14.56142857,15.77857143,16.66607143,17.30142857,18.025,18.63214286,18.94
2013/4/9,14.55285714,15.725,16.59285714,17.18,17.85714286,18.5,18.84285714
2013/4/10,14.06,15.325,16.32142857,16.97142857,17.72678571,18.26142857,18.60428571
2013/4/11,14.19142857,15.28035714,16.3,16.85714286,17.65,18.27285714,18.63857143
2013/4/12,13.87,15.13571429,16.02,16.62,17.47142857,18.08428571,18.45
2013/4/15,16.65857143,16.84285714,17.57571429,17.98714286,18.53571429,19.06,19.35892857
2013/4/16,14.63714286,15.7,16.40571429,17,17.80892857,18.37,18.67142857
2013/4/17,16.45705882,16.76428571,17.21,17.51785714,18.08571429,18.50285714,18.87142857
2013/4/18,17.21090909,17.52857143,17.97,18.275,18.6625,18.95285714,19.28214286
2013/4/19,15.95,16.88035714,17.67571429,18.16964286,18.86428571,19.23571429,19.4625
2013/4/22,15.32857143,16.28214286,17.09142857,17.62857143,18.26071429,18.74857143,19.04285714
2013/4/23,14.61071429,15.65,16.51428571,16.9625,17.62857143,18.15,18.52142857
2013/4/24,14.73035714,15.64285714,16.43571429,16.95,17.68214286,18.14285714,18.49285714
2013/4/25,14.975,15.75714286,16.5,17.00892857,17.7,18.15571429,18.5
2013/4/26,15.02857143,15.88571429,16.63571429,17.14642857,17.71428571,18.11857143,18.48392857
2013/4/29,15.00714286,15.89821429,16.50571429,17.075,17.65714286,18.07857143,18.36428571
2013/4/30,14.78928571,15.825,16.49285714,17.01785714,17.52321429,17.91,18.20178571
2013/5/1,15.52142857,16.35178571,16.98571429,17.45714286,17.9,18.22,18.52857143
2013/5/2,15.025,16.04642857,16.7,17.26428571,17.8,18.13,18.4
2013/5/3,14.78571429,15.92857143,16.51428571,17.09285714,17.64285714,17.95571429,18.20714286
2013/5/6,14.5,15.6625,16.29428571,16.875,17.2875,17.65857143,17.95535714
2013/5/7,14.4875,15.60714286,16.14285714,16.73214286,17.23571429,17.58,17.77857143
2013/5/8,14.78571429,15.79821429,16.33571429,16.86071429,17.38392857,17.69,17.94285714
2013/5/9,15.0625,16.12142857,16.65,17.13571429,17.55,17.85,18.1
2013/5/10,14.83214286,16.16071429,16.69714286,17.28214286,17.75857143,18.01571429,18.27
2013/5/13,14.84107143,16.2,16.75714286,17.4,17.86714286,18.14142857,18.39
2013/5/14,14.83571429,16.12,16.72,17.36607143,17.82571429,18.1,18.31
2013/5/15,15.09821429,16.28428571,16.83285714,17.48214286,17.96,18.25535714,18.52
2013/5/16,15.35,16.40142857,16.95,17.64821429,18.14,18.50714286,18.72
2013/5/17,15.1375,16.26142857,16.82142857,17.50714286,18.00285714,18.36071429,18.64285714
2013/5/20,15.18214286,16.39,16.99642857,17.7125,18.17857143,18.57142857,18.86428571
2013/5/21,15.51785714,16.64857143,17.21964286,17.95714286,18.50714286,18.925,19.26
2013/5/22,15.53571429,16.59285714,17.27857143,17.91071429,18.43571429,18.77857143,19.11
2013/5/23,15.7625,16.80714286,17.5875,18.14285714,18.58,18.92142857,19.34714286
2013/5/24,15.78571429,16.79714286,17.48571429,18.15892857,18.59285714,18.91964286,19.34
2013/5/28,15.56964286,16.69,17.40892857,18.05,18.45571429,18.8,19.3
2013/5/29,15.75714286,16.72142857,17.38214286,18.04107143,18.46857143,18.80714286,19.32
2013/5/30,15.93392857,16.87,17.55,18.13571429,18.57857143,18.86428571,19.39
2013/5/31,16.6,17.46571429,18.09464286,18.62321429,18.98,19.22142857,19.72714286
2013/6/3,16.53571429,17.42857143,18.09285714,18.70714286,19.07,19.34285714,19.91428571
2013/6/4,16.70714286,17.52,18.16428571,18.775,19.13,19.4,19.99
2013/6/5,17.51428571,18.04571429,18.60714286,19.06428571,19.39,19.61785714,20.25
2013/6/6,17.075,17.74285714,18.4125,18.96071429,19.32,19.52321429,20.21285714
2013/6/7,16.66428571,17.44857143,18.21071429,18.77857143,19.17,19.42142857,20.05
2013/6/10,16.50357143,17.31714286,17.99285714,18.58214286,18.93142857,19.19285714,19.86428571
2013/6/11,17.5,18.04,18.66428571,19.2,19.45714286,19.7,20.45
2013/6/12,18.53928571,18.75714286,19.33035714,19.75857143,20.01571429,20.27,20.96071429
2013/6/13,17.7,18.34285714,18.95,19.41428571,19.64285714,19.89,20.58214286
2013/6/14,18.31714286,18.83142857,19.41607143,19.87571429,20.15,20.41,21.09821429
2013/6/17,17.84285714,18.52857143,19.13571429,19.66,19.95892857,20.32857143,21.025
2013/6/18,17.71,18.35,19.05892857,19.62,19.92142857,20.35,21.0375
2013/6/19,17.68714286,18.375,19.15714286,19.65285714,20.01607143,20.36857143,21.1
2013/6/20,19.61,19.49285714,20.1375,20.46428571,20.69285714,21.05,21.64642857
2013/6/21,19.09142857,19.45357143,20,20.35,20.6625,21.09142857,21.58928571
2013/6/24,20.18857143,20.41785714,20.89821429,21.07428571,21.24285714,21.61,22.13928571
2013/6/25,19.59285714,20.1,20.65714286,20.97,21.20357143,21.62,22.15
2013/6/26,19.12857143,19.82857143,20.58571429,20.92857143,21.23928571,21.71571429,22.18392857
2013/6/27,18.54,19.32321429,20.15,20.58285714,20.925,21.42142857,21.9
2013/6/28,18.41428571,19.23928571,20.11785714,20.52,20.86071429,21.42,21.94285714
2013/7/1,18.01571429,18.925,19.74285714,20.22857143,20.51428571,21.13428571,21.7
2013/7/2,18.01285714,19.0125,19.86428571,20.34,20.7125,21.34285714,21.8625
2013/7/3,17.87857143,18.92142857,19.77857143,20.26428571,20.66428571,21.33285714,21.875
2013/7/5,16.85,18.23928571,19.275,19.77857143,20.2875,21.01714286,21.44642857
2013/7/8,16.23,17.57142857,18.52857143,19.07714286,19.60357143,20.38,20.89285714
2013/7/9,16.11857143,17.5125,18.41607143,18.93571429,19.46071429,20.25428571,20.75
2013/7/10,15.87857143,17.21428571,18.09285714,18.72,19.06428571,19.91428571,20.51481481
2013/7/11,15.69571429,16.99464286,17.875,18.39714286,18.88571429,19.69714286,20.28333333
2013/7/12,15.89,17.14285714,18.05,18.56428571,19,19.9,20.4
2013/7/15,15.45857143,16.90714286,17.76571429,18.23714286,18.72285714,19.51964286,20.15
2013/7/16,15.94571429,17.45,18.38142857,18.88428571,19.39,20.07857143,20.5537037
2013/7/17,15.38588235,16.98214286,17.90142857,18.45,18.96857143,19.74821429,20.2537037
2013/7/18,15.39909091,16.96785714,17.94428571,18.41428571,18.93714286,19.70714286,20.23333333
2013/7/19,14.9,16.6125,17.69,18.28571429,18.9,19.6375,20.17962963
2013/7/22,14.75357143,16.43571429,17.46,18.05892857,18.75571429,19.50714286,20.06851852
2013/7/23,14.75714286,16.4125,17.38,18.01785714,18.66428571,19.36071429,19.90740741
2013/7/24,14.95,16.5,17.45,18.075,18.72857143,19.39642857,19.91666667
2013/7/25,14.8,16.2375,17.21,17.82142857,18.55,19.25535714,19.75740741
2013/7/26,14.8,16.225,17.18,17.77857143,18.46571429,19.2,19.68888889
2013/7/29,15.02142857,16.39107143,17.2,17.85535714,18.49,19.17142857,19.70925926
2013/7/30,14.75,16.2,17.04285714,17.7,18.37857143,19.01428571,19.56111111
2013/7/31,14.43571429,15.90892857,16.69,17.37142857,18.07,18.68392857,19.22592593
2013/8/1,14.325,15.62142857,16.47857143,17.11428571,17.82142857,18.52857143,18.99814815
2013/8/2,13.95357143,15.31785714,16.2,16.83392857,17.57571429,18.3,18.85
2013/8/5,13.85,15.2,16.00285714,16.69285714,17.39857143,18.16071429,18.65
2013/8/6,14.28035714,15.6375,16.39285714,17.0625,17.81714286,18.49285714,18.96206897
2013/8/7,14.62142857,15.83571429,16.53,17.14285714,17.85,18.51428571,18.97413793
2013/8/8,14.45,15.7125,16.44,17.05178571,17.77142857,18.45,18.84137931
2013/8/9,14.84642857,15.97142857,16.7,17.27857143,17.99285714,18.66296296,19.04137931
2013/8/12,14.70535714,16.0125,16.71285714,17.33214286,17.97,18.62592593,19.03448276
2013/8/13,14.64285714,16.15,16.87857143,17.5,18.25,18.83888889,19.23275862
2013/8/14,15.08571429,16.37428571,17.10285714,17.77,18.46964286,19.07777778,19.44310345
2013/8/15,15.75,16.89285714,17.57857143,18.19285714,18.93571429,19.49074074,19.8362069
2013/8/16,15.63928571,16.76428571,17.45,18.06428571,18.80892857,19.4037037,19.72586207
2013/8/19,16.01785714,17.03714286,17.71785714,18.32,19.02857143,19.61666667,19.97068966
2013/8/20,15.7625,16.85,17.48571429,18.09,18.7875,19.32962963,19.70517241
2013/8/21,16.28214286,17.11,17.6875,18.16714286,18.80714286,19.39259259,19.73793103
2013/8/22,15.6875,16.56714286,17.13571429,17.63571429,18.27678571,18.88333333,19.27586207
2013/8/23,15.5,16.45,17.05,17.59142857,18.19642857,18.82777778,19.20517241
2013/8/26,16.12321429,16.92285714,17.41428571,17.98,18.63214286,19.16666667,19.56724138
2013/8/27,17.45,18.1,18.50714286,18.99714286,19.575,20.02037037,20.33965517
2013/8/28,17.62857143,18.14285714,18.53928571,19.01571429,19.59107143,20.13333333,20.40862069
2013/8/29,17.65,18.17857143,18.625,19.17142857,19.73571429,20.26111111,20.55689655
2013/8/30,17.84821429,18.39285714,18.81071429,19.34,19.84285714,20.36666667,20.70862069
2013/9/3,17.30714286,17.96428571,18.37142857,18.90857143,19.47142857,19.94074074,20.28965517
2013/9/4,17.21607143,17.88,18.25178571,18.81,19.3875,19.85555556,20.15
2013/9/5,17.11428571,17.77714286,18.25,18.83,19.40357143,19.9,20.10857143
2013/9/6,17.25,17.96,18.3875,18.95142857,19.51071429,20.00517241,20.16428571
2013/9/9,16.58571429,17.31428571,17.825,18.46,18.98571429,19.51724138,19.80142857
2013/9/10,16.13571429,16.96714286,17.35535714,18.06285714,18.8,19.22068966,19.47
2013/9/11,15.57857143,16.51,17,17.73571429,18.46851852,18.98448276,19.26857143
2013/9/12,15.76428571,16.54571429,17.13392857,17.81428571,18.53703704,19.07241379,19.36428571
2013/9/13,15.8,16.52857143,17.1,17.9,18.55555556,19.06896552,19.33571429
2013/9/16,15.57571429,16.34714286,16.92285714,17.71964286,18.37222222,18.87758621,19.16142857
2013/9/17,15.49857143,16.27571429,16.84285714,17.59285714,18.27962963,18.75344828,19.07
2013/9/18,14.80285714,15.9,16.46428571,17.21428571,17.89814815,18.38275862,18.75
2013/9/19,14.94714286,15.92321429,16.67,17.36785714,17.95,18.44310345,18.81
2013/9/20,15.23,16.19642857,16.97,17.8125,18.48518519,18.98103448,19.29571429
2013/9/23,15.59,16.46964286,17.24285714,17.98571429,18.69074074,19.14310345,19.44285714
2013/9/24,15.35857143,16.37857143,17.07857143,17.875,18.60925926,19.05517241,19.38
2013/9/25,15.37857143,16.3625,17.16571429,17.93214286,18.65555556,19.0862069,19.38857143
2013/9/26,15.22714286,16.12142857,16.91,17.75178571,18.42592593,18.90344828,19.19714286
2013/9/27,15.84,16.54642857,17.26571429,18.025,18.63333333,19.02758621,19.30571429
2013/9/30,16.5,17.10892857,17.69,18.37142857,18.98333333,19.33793103,19.59285714
2013/10/1,15.81571429,16.575,17.32857143,18.05,18.7,19.13103448,19.4
2013/10/2,16.61714286,17.0875,17.7,18.36428571,18.96666667,19.30862069,19.59857143
2013/10/3,17.36428571,17.62142857,18.12714286,18.70714286,19.19074074,19.53965517,19.76428571
2013/10/4,16.92,17.2125,17.84285714,18.55,19.05555556,19.4,19.62142857
2013/10/7,18.40571429,18.31428571,18.67714286,19.16428571,19.55,19.85428571,19.99571429
2013/10/8,19.20285714,18.9875,19.41285714,19.87857143,20.25862069,20.50857143,20.65
2013/10/9,18.74714286,18.81785714,19.29,19.78571429,20.12068966,20.42571429,20.55714286
2013/10/10,16.74714286,17.34285714,18.07142857,18.8,19.1862069,19.55,19.76785714
2013/10/11,16.26,16.87142857,17.59285714,18.26481481,18.69827586,19.08,19.37678571
2013/10/14,16.52142857,17.18035714,17.82,18.37222222,18.73448276,19.07714286,19.3625
2013/10/15,17.49428571,17.65,18.3,18.67777778,18.96896552,19.23571429,19.52142857
2013/10/16,15.45117647,16.57571429,17.47142857,18.15,18.62413793,19.03,19.31428571
2013/10/17,14.51757576,15.67428571,16.94285714,17.6037037,18.03793103,18.44,18.775
2013/10/18,14.35,15.36142857,16.63035714,17.43333333,17.90172414,18.32142857,18.68928571
2013/10/21,14.63214286,15.69714286,16.78928571,17.45,17.94310345,18.35571429,18.75
2013/10/22,14.66785714,15.79,16.925,17.59814815,18.08275862,18.49428571,18.86071429
2013/10/23,14.79107143,15.88428571,17.06428571,17.79259259,18.22068966,18.62857143,19
2013/10/24,14.66428571,15.80714286,16.94107143,17.68333333,18.1637931,18.59,18.93214286
2013/10/25,14.75,15.98285714,17.06785714,17.82777778,18.29827586,18.70142857,19.1
2013/10/28,14.82142857,16.04,17.22142857,17.9462963,18.43965517,18.81285714,19.175
2013/10/29,14.825,16.11714286,17.275,17.98333333,18.49137931,18.87428571,19.19642857
2013/10/30,15.01428571,16.20571429,17.32857143,18.07037037,18.55689655,18.95857143,19.29642857
2013/10/31,15,16.27142857,17.33571429,18.12777778,18.58103448,18.97,19.30714286
2013/11/1,15.06607143,16.38,17.44642857,18.24814815,18.69482759,19.12285714,19.48928571
2013/11/4,14.60714286,15.98,17.17857143,17.96111111,18.53275862,18.89285714,19.3
2013/11/5,14.72857143,16.12,17.3125,18.08333333,18.65,19.00428571,19.40892857
2013/11/6,14.59285714,15.94428571,17.14642857,17.95,18.41428571,18.88571429,19.225
2013/11/7,15.1125,16.44142857,17.48928571,18.26724138,18.77285714,19.15,19.4875
2013/11/8,14.58214286,16.05,17.16428571,17.93793103,18.51857143,18.8625,19.25357143
2013/11/11,14.49107143,16.15857143,17.4,18.09655172,18.58,18.925,19.3125
2013/11/12,14.59285714,16.21428571,17.47407407,18.16206897,18.66428571,19.08214286,19.43571429
2013/11/13,14.6,16.24428571,17.55555556,18.35862069,18.82857143,19.275,19.58035714
2013/11/14,14.6,16.4,17.62777778,18.40172414,18.92857143,19.33571429,19.63928571
2013/11/15,14.40571429,16.34107143,17.61666667,18.37068966,18.91714286,19.29642857,19.63928571
2013/11/18,14.40571429,16.23928571,17.58148148,18.27241379,18.82,19.25714286,19.6
2013/11/19,14.66285714,16.52321429,17.74259259,18.38965517,18.89285714,19.28928571,19.61071429
2013/11/20,14.46714286,16.24642857,17.4,18.16551724,18.67857143,19.15,19.49285714
2013/11/21,14.06,15.8,16.97777778,17.73448276,18.26714286,18.76428571,19.16428571
2013/11/22,14.01142857,15.55714286,16.83518519,17.55344828,18.11428571,18.60714286,19.025
2013/11/25,14.05,15.45178571,16.71481481,17.45172414,18.06,18.57321429,18.98571429
2013/11/26,14.21428571,15.46428571,16.74444444,17.44137931,18.02714286,18.60714286,19.07857143
2013/11/27,14.35,15.65714286,16.77407407,17.53448276,18.06142857,18.625,19.09285714
2013/11/29,14.49857143,15.75,16.8537037,17.56724138,18.07714286,18.60357143,19.13392857
2013/12/2,14.73714286,15.78928571,16.89259259,17.49655172,18.06285714,18.56964286,19.1
2013/12/3,15.13571429,16.07142857,17.04444444,17.6137931,18.1,18.58571429,19.06
2013/12/4,14.94,16.0375,17.02037037,17.53793103,18.01428571,18.53392857,18.92
2013/12/5,15.14714286,16.17857143,17.0462963,17.58448276,17.98571429,18.5,18.88
2013/12/6,14.64,15.7875,16.67222222,17.25,17.73714286,18.2625,18.66
2013/12/9,14.47,15.58571429,16.5,17.06285714,17.48714286,18.02857143,18.47
2013/12/10,14.68285714,15.72142857,16.61724138,17.12857143,17.6,18.0875,18.49142857
2013/12/11,15.34,16.26428571,17.13103448,17.63571429,18.06607143,18.575,18.94
2013/12/12,15.48285714,16.45,17.15172414,17.69,18.08571429,18.65,19.03571429
2013/12/13,15.5,16.52592593,17.26206897,17.74142857,18.09821429,18.61428571,18.99285714
2013/12/16,15.76714286,16.65185185,17.40862069,17.85285714,18.2375,18.64464286,19.07
2013/12/17,15.55,16.47222222,17.18793103,17.67857143,18.1,18.51071429,18.92857143
2013/12/18,14.5375,15.72777778,16.52068966,17.06714286,17.51071429,18.05892857,18.46
2013/12/19,14.53214286,15.83333333,16.70689655,17.28,17.71071429,18.225,18.62
2013/12/20,14.55714286,15.71666667,16.57758621,17.16428571,17.65892857,18.16785714,18.57142857
2013/12/23,14.13571429,15.31666667,16.28793103,16.87857143,17.4,17.93571429,18.36
2013/12/24,13.7,14.98888889,15.9862069,16.51857143,16.99107143,17.59285714,18.09571429
2013/12/26,13.71428571,15.00555556,15.90862069,16.51428571,17.00714286,17.6125,17.98
2013/12/27,14.00535714,15.16851852,16.03103448,16.63,17.09285714,17.68214286,18.04
2013/12/30,14.23928571,15.37777778,16.20344828,16.76428571,17.27142857,17.85178571,18.22
2013/12/31,14.32142857,15.2537037,16.07068966,16.61142857,17.1375,17.63571429,18.02
2014/1/2,14.625,15.58518519,16.35517241,16.84285714,17.35357143,17.93214286,18.24
2014/1/3,14.50535714,15.56666667,16.27586207,16.82428571,17.27857143,17.9,18.2
2014/1/6,14.38571429,15.37222222,16.08793103,16.6,17.08571429,17.71,18.01
2014/1/7,14.13571429,15.14259259,15.81724138,16.31428571,16.88214286,17.42285714,17.78857143
2014/1/8,14.23571429,15.13148148,15.82931034,16.32142857,16.8,17.38,17.7
2014/1/9,14.325,15.26111111,15.95,16.43714286,16.96785714,17.51857143,17.86428571
2014/1/10,14.075,15.2,15.81714286,16.38285714,16.83928571,17.43,17.77857143
2014/1/13,14.41607143,15.42068966,16.03714286,16.65,17.15892857,17.74142857,18.0875
2014/1/14,13.95714286,15.19827586,15.96142857,16.51607143,17.07857143,17.64,17.99642857
2014/1/15,14.15,15.22758621,16.03,16.58928571,17.2375,17.76428571,18.15
2014/1/16,14.33333333,15.30344828,16.09857143,16.65357143,17.25714286,17.79857143,18.16428571
2014/1/17,14.32777778,15.48103448,16.21714286,16.8375,17.41071429,17.91,18.27857143
2014/1/21,14.21111111,15.33448276,16.13571429,16.74285714,17.29642857,17.8,18.14285714
2014/1/22,14.06111111,15.03275862,15.81,16.41071429,16.98214286,17.45571429,17.875
2014/1/23,14.39444444,15.19137931,15.93,16.54642857,17.15,17.64285714,18.0875
2014/1/24,16.2,16.40862069,16.96428571,17.45892857,17.96785714,18.42857143,18.8
2014/1/27,16.15,16.44310345,16.85571429,17.35,17.88571429,18.31,18.6625
2014/1/28,15.32962963,15.83448276,16.34285714,16.86785714,17.49285714,17.90142857,18.3
2014/1/29,16.42407407,16.64310345,17,17.35,17.8,18.13,18.5125
2014/1/30,16.62407407,16.77586207,17.17,17.5625,18.01428571,18.34,18.68571429
2014/1/31,17.46111111,17.38103448,17.55714286,17.79285714,18.1375,18.43142857,18.7875
2014/2/3,18.84444444,18.49137931,18.51571429,18.6625,18.91428571,19.11,19.36428571
2014/2/4,18.46111111,18.42586207,18.55285714,18.75714286,19.08928571,19.26571429,19.49285714
2014/2/5,18.8537037,18.82931034,18.96571429,19.20535714,19.55,19.72142857,19.9
2014/2/6,17,17.28965517,17.71,18.1,18.55857143,18.81571429,19.10571429
2014/2/7,15.82592593,16.41724138,16.87285714,17.38392857,17.86714286,18.14142857,18.51428571
2014/2/10,15.82037037,16.42931034,16.87857143,17.35,17.83,18.15,18.47571429
2014/2/11,15.27222222,15.95,16.43714286,16.91785714,17.46,17.76428571,18.19285714
2014/2/12,15,15.76857143,16.38142857,16.93571429,17.47,17.77857143,18.2
2014/2/13,14.97413793,15.69,16.35,16.84821429,17.33,17.6375,18.01857143
2014/2/14,14.75172414,15.57857143,16.21785714,16.80714286,17.29,17.625,17.96428571
2014/2/18,14.51724138,15.26,15.93571429,16.525,16.98571429,17.3,17.68571429
2014/2/19,15.45517241,15.94857143,16.49821429,17.01428571,17.41142857,17.7,18.04285714
2014/2/20,15.05862069,15.56714286,16.2,16.79464286,17.22,17.52857143,17.92
2014/2/21,15.23275862,15.63571429,16.24285714,16.77857143,17.25,17.59285714,17.95714286
2014/2/24,15.12413793,15.64142857,16.22678571,16.83214286,17.28285714,17.725,18.06428571
2014/2/25,15.03793103,15.56,16.14642857,16.775,17.24428571,17.66428571,18.02
2014/2/26,15.43275862,15.92857143,16.55535714,17.11785714,17.55,17.92857143,18.27142857
2014/2/27,15.31724138,15.87,16.55,17.16428571,17.64,18.04285714,18.35
2014/2/28,15.48275862,16.04,16.72142857,17.35714286,17.75142857,18.18571429,18.48857143
2014/3/3,16.62758621,16.85,17.28571429,17.8375,18.18,18.6,18.83142857
2014/3/4,15.39310345,16.05,16.71428571,17.38214286,17.74,18.16428571,18.42142857
2014/3/5,15.42931034,16.07142857,16.74285714,17.39285714,17.77,18.17857143,18.44285714
2014/3/6,15.41206897,16.01,16.7,17.32142857,17.68,18.05,18.34
2014/3/7,15.76551724,16.26142857,16.88214286,17.53035714,17.79857143,18.23571429,18.45714286
2014/3/10,15.77586207,16.32428571,16.94285714,17.55,17.80714286,18.2,18.41428571
2014/3/11,16.00517241,16.58,17.12857143,17.70857143,17.96571429,18.40714286,18.62142857
2014/3/12,15.86034483,16.48857143,17.13035714,17.71714286,17.99142857,18.41428571,18.64285714
2014/3/13,16.6,16.98571429,17.5,17.97142857,18.2,18.57571429,18.85
2014/3/14,17.1,17.23285714,17.66428571,18.10142857,18.36071429,18.69285714,18.90344828
2014/3/17,16.16285714,16.58714286,17.03214286,17.52,17.825,18.2,18.41034483
2014/3/18,15.63714286,16.25,16.85357143,17.36857143,17.64285714,18.06857143,18.31551724
2014/3/19,16.08571429,16.51607143,17.04642857,17.47714286,17.76428571,18.09,18.39137931
