Date,0M,1M,2M,3M,4M,5M,6M,7M
2007-12-13,22.56,23.953548387096774,24.041249999999998,23.905,23.774,23.494285714285716,23.286666666666665,23.27190476190476
2007-12-14,23.27,24.661290322580644,24.63,24.38357142857143,24.30542857142857,23.755357142857143,23.784761904761904,23.721904761904764
2007-12-17,24.52,25.449032258064516,25.374375,25.075,24.96057142857143,24.725,24.585714285714285,24.46
2007-12-18,22.64,24.606129032258064,24.6425,24.361428571428572,24.400000000000002,24.22,23.986666666666665,23.876666666666665
2007-12-19,21.68,24.40967741935484,24.351875,24.2675,24.186571428571426,24.107499999999998,24.024920634920633,23.94126984126984
2007-12-20,20.58,24.14967741935484,24.0278125,23.900714285714287,23.892000000000003,23.810714285714287,23.72888888888889,23.704285714285714
2007-12-21,18.47,23.161290322580644,23.237499999999997,23.19642857142857,23.21142857142857,23.1275,23.101904761904763,23.128095238095238
2007-12-24,18.6,22.502903225806453,22.95,22.96,22.974571428571426,22.98,22.985714285714284,23.008
2007-12-26,18.66,22.36774193548387,22.86875,22.943214285714287,22.92,22.903928571428573,22.96142857142857,23.06542857142857
2007-12-27,20.26,23.107096774193547,23.530625,23.48857142857143,23.404285714285713,23.31857142857143,23.2875,23.316285714285712
2007-12-28,20.74,23.279677419354837,23.73125,23.57,23.381999999999998,23.305714285714284,23.297857142857143,23.36857142857143
2007-12-31,22.5,23.706774193548387,24.19,24.018571428571427,23.880857142857142,23.854285714285712,23.87642857142857,23.795142857142856
2008-01-02,23.17,24.266451612903225,24.39625,24.325,24.260857142857144,24.035,23.91,23.908
2008-01-03,22.49,24.16516129032258,24.3821875,24.270714285714288,24.225714285714286,24.076428571428572,23.8375,23.780285714285714
2008-01-04,23.94,25.12,25.082500000000003,24.862142857142857,24.691142857142857,24.584285714285713,24.53,24.435714285714287
2008-01-07,23.79,24.63193548387097,24.5990625,24.462857142857143,24.386,24.292857142857144,24.127142857142857,24.041428571428572
2008-01-08,25.43,25.818709677419353,25.59125,25.35607142857143,25.200857142857146,25.07357142857143,24.861142857142855,24.87942857142857
2008-01-09,24.12,25.665161290322583,25.358125,24.76,24.674285714285716,24.49,24.390857142857143,24.4
2008-01-10,23.45,24.864838709677418,24.565,24.35742857142857,24.280285714285714,24.14035714285714,23.909142857142857,24.048461538461538
2008-01-11,23.68,26.07322580645161,26.053125,25.896,25.512,25.482142857142858,25.202,25.00978021978022
2008-01-14,22.9,25.043870967741938,25.07,25.05457142857143,24.89,24.886071428571427,24.712857142857143,24.514725274725276
2008-01-15,23.34,25.24,25.032500000000002,25.06742857142857,24.895357142857144,24.545,24.684285714285714,24.61263736263736
2008-01-16,24.38,24.994999999999997,25.035,25.068,24.90857142857143,24.48,24.414285714285715,24.38153846153846
2008-01-17,28.46,26.9153125,26.64357142857143,26.64542857142857,26.348214285714285,26.235714285714284,26.122,25.979450549450547
2008-01-18,27.18,27.140625,26.6875,26.509428571428572,26.145000000000003,25.968214285714286,25.772,25.604065934065932
2008-01-22,31.01,27.4346875,26.4,26.255714285714284,25.75,25.70357142857143,25.624285714285715,25.492417582417584
2008-01-23,29.02,26.05625,25.341785714285713,25.262857142857143,24.986428571428572,24.930357142857144,24.74942857142857,24.57153846153846
2008-01-24,27.78,26.0553125,25.36857142857143,25.332,25.12142857142857,24.990000000000002,24.859142857142857,24.66054945054945
2008-01-25,29.08,26.39375,25.772142857142857,25.692857142857143,25.513928571428572,25.283571428571427,25.074285714285715,24.936043956043957
2008-01-28,27.78,25.8390625,25.3,25.184285714285714,25.075,24.98,24.842,24.747582417582418
2008-01-29,27.32,25.8125,25.325,25.254,24.93857142857143,24.81142857142857,24.725714285714286,24.58868131868132
2008-01-30,27.62,25.831875,25.554285714285715,25.39,25.16142857142857,25.0875,24.833714285714287,24.524615384615384
2008-01-31,26.2,25.454375,25.212857142857143,24.928,24.622142857142858,24.55142857142857,24.25142857142857,24.015714285714285
2008-02-01,24.02,24.7778125,24.68857142857143,24.410857142857143,24.004285714285714,22.833928571428572,23.65685714285714,23.89923076923077
2008-02-04,25.99,25.65375,25.267500000000002,24.736285714285717,24.2775,23.994285714285716,24.0,23.99945054945055
2008-02-05,28.24,27.0815625,26.69214285714286,26.14314285714286,25.45642857142857,25.060000000000002,25.06657142857143,24.85934065934066
2008-02-06,28.97,27.747500000000002,27.41107142857143,26.722,25.97142857142857,25.69,25.39857142857143,25.33153846153846
2008-02-07,27.66,27.3309375,26.77857142857143,26.148,25.787142857142857,25.45114285714286,25.18542857142857,25.111758241758242
2008-02-08,28.01,27.7725,27.5625,26.99657142857143,26.2725,25.93942857142857,25.610285714285716,25.537362637362637
2008-02-11,27.6,27.112187499999997,26.81,26.30428571428571,26.07,25.82114285714286,25.3,25.146703296703297
2008-02-12,26.33,26.7625,26.482857142857142,25.968571428571426,25.474642857142857,25.531428571428574,25.193736263736263,24.987032967032967
2008-02-13,24.88,25.8159375,25.754285714285714,25.34285714285714,25.17142857142857,25.018,24.842747252747255,24.723076923076924
2008-02-14,25.54,26.18,26.09742857142857,25.75,25.415357142857143,25.15742857142857,24.966153846153848,24.813846153846153
2008-02-15,25.02,25.929285714285715,25.839714285714287,25.495,25.319285714285716,25.044,24.664835164835164,24.586483516483515
2008-02-19,25.59,25.61642857142857,25.622,25.285,24.915,24.720000000000002,24.546153846153846,24.44054945054945
2008-02-20,24.4,25.44142857142857,25.35742857142857,25.14785714285714,24.86857142857143,24.788,24.678901098901097,24.591868131868132
2008-02-21,25.12,25.427500000000002,25.316285714285712,24.9175,24.81892857142857,24.694,24.66934065934066,24.556923076923077
2008-02-22,24.06,24.85857142857143,24.78142857142857,24.64857142857143,24.673571428571428,24.74,24.659340659340657,24.525164835164833
2008-02-25,23.03,24.224642857142857,24.302857142857142,24.211071428571426,24.145357142857144,24.089714285714287,24.017692307692307,23.99131868131868
2008-02-26,21.9,23.877857142857142,24.168,24.12142857142857,24.035,23.91742857142857,23.82175824175824,23.805274725274725
2008-02-27,22.69,24.144642857142856,24.454285714285714,24.31607142857143,24.032142857142855,23.838571428571427,23.754175824175825,23.72252747252747
2008-02-28,23.53,24.84,25.013142857142856,24.83,24.715714285714288,24.534,24.40010989010989,24.343846153846155
2008-02-29,26.54,26.239285714285714,26.335714285714285,26.06357142857143,25.650000000000002,25.475714285714286,25.312307692307694,25.15076923076923
2008-03-03,26.28,26.21142857142857,26.169999999999998,25.87,25.6525,25.482285714285712,25.342307692307692,25.259890109890108
2008-03-04,25.52,25.7625,25.742,25.5825,25.61785714285714,25.547142857142855,25.29208791208791,25.00857142857143
2008-03-05,24.6,25.22285714285714,25.204,24.921428571428574,24.858214285714286,24.782857142857143,24.605824175824175,24.39131868131868
2008-03-06,27.55,26.932499999999997,26.668,26.2975,25.904285714285717,25.61,25.41813186813187,25.242307692307694
2008-03-07,27.49,26.87857142857143,26.55457142857143,26.040714285714287,25.91107142857143,25.479142857142858,25.333626373626373,25.270989010989013
2008-03-10,29.38,27.626785714285717,27.12942857142857,26.636785714285715,26.42,25.974285714285713,25.76153846153846,25.61318681318681
2008-03-11,26.36,26.09285714285714,25.602,25.30857142857143,25.206285714285716,25.09485714285714,24.965274725274725,24.846593406593406
2008-03-12,27.22,26.911428571428573,26.580285714285715,26.027857142857144,25.701428571428572,25.564285714285713,25.477582417582415,25.389670329670327
2008-03-13,27.29,27.02,26.522857142857145,26.17,26.09142857142857,25.68,25.635714285714286,25.59
2008-03-14,31.16,28.489428571428572,27.572285714285712,27.229999999999997,26.877714285714287,26.47758241758242,26.3978021978022,26.325274725274728
2008-03-17,32.24,28.473142857142857,27.403428571428574,27.101428571428574,26.984,26.427032967032968,26.213076923076926,26.01857142857143
2008-03-18,25.79,26.12542857142857,25.33,25.15142857142857,25.284285714285712,25.123076923076923,25.046923076923076,24.97769230769231
2008-03-19,29.84,27.25914285714286,26.51857142857143,26.207857142857144,26.066285714285712,25.665494505494504,25.59054945054945,25.513186813186813
2008-03-20,26.62,26.816,26.064285714285713,25.845,25.72,25.50076923076923,25.415604395604394,25.327692307692306
2008-03-24,25.73,26.203714285714288,25.677857142857142,25.464285714285715,25.48857142857143,25.13142857142857,24.80079365079365,25.01031746031746
2008-03-25,25.72,26.204285714285714,25.8075,25.600714285714286,25.416,25.174285714285713,25.073333333333334,24.973333333333333
2008-03-26,26.08,26.77,26.271428571428572,26.146428571428572,26.007142857142856,25.672857142857143,25.354285714285716,25.282857142857143
2008-03-27,25.88,26.57314285714286,26.382857142857144,26.14107142857143,25.940285714285714,25.58,25.30174603174603,25.205238095238094
2008-03-28,25.71,26.596,26.43642857142857,26.2,26.006857142857143,25.636785714285715,25.503015873015872,25.452222222222222
2008-03-31,25.61,26.134285714285717,26.12357142857143,25.845000000000002,25.68857142857143,25.56857142857143,25.463333333333335,25.363333333333333
2008-04-01,22.68,24.388571428571428,24.72,24.584285714285713,24.532,24.53035714285714,24.473333333333333,24.363809523809525
2008-04-02,23.43,24.829428571428572,24.772857142857145,24.685714285714283,24.570285714285713,24.541428571428572,24.322063492063492,23.983968253968253
2008-04-03,23.21,24.652857142857144,24.774285714285714,24.5675,24.559714285714286,24.48,24.358730158730157,24.23174603174603
2008-04-04,22.45,24.554,24.810357142857143,24.68857142857143,24.68,24.145714285714284,24.144761904761904,24.337777777777777
2008-04-07,22.42,23.795714285714286,24.16,24.185714285714287,24.014857142857142,24.107857142857142,24.032857142857143,23.913809523809526
2008-04-08,22.36,23.71,23.95,23.995714285714286,24.105999999999998,24.181428571428572,24.150000000000002,24.107142857142858
2008-04-09,22.81,24.336285714285715,24.51857142857143,24.58607142857143,24.498857142857144,24.701785714285716,24.558095238095238,24.40095238095238
2008-04-10,21.98,23.991714285714284,24.182142857142857,24.15,24.064285714285713,24.23,24.16809523809524,24.102063492063493
2008-04-11,23.46,24.766000000000002,25.082857142857144,25.128,24.768,25.054761904761904,24.89761904761905,24.73
2008-04-14,23.82,24.701714285714285,24.83178571428571,24.979142857142854,24.80542857142857,24.734603174603173,24.648253968253968,24.566785714285714
2008-04-15,22.78,24.177142857142858,24.54,24.585714285714285,24.54,24.555714285714284,24.403333333333332,24.260714285714286
2008-04-16,20.53,22.674117647058825,23.239642857142858,23.493142857142857,23.469285714285714,23.694285714285712,23.565714285714286,23.423214285714284
2008-04-17,20.37,22.94939393939394,23.554285714285715,23.576,23.462142857142858,23.73111111111111,23.65015873015873,23.539285714285715
2008-04-18,20.13,22.2,22.872142857142858,23.14914285714286,23.199285714285715,23.342222222222222,23.275555555555556,23.165
2008-04-21,20.5,21.938214285714288,22.51142857142857,22.838285714285714,22.999285714285715,23.52657142857143,23.965714285714288,23.032857142857143
2008-04-22,20.87,22.13714285714286,22.7525,23.167142857142856,23.2975,23.545714285714286,23.5075,23.357142857142858
2008-04-23,20.26,21.91892857142857,22.624285714285715,23.14142857142857,23.25857142857143,23.659714285714287,23.641428571428573,23.428214285714283
2008-04-24,20.06,21.435000000000002,22.307142857142857,22.858,22.995357142857145,23.288,23.31392857142857,23.215
2008-04-25,19.59,20.927142857142858,21.809285714285714,22.36,22.46785714285714,22.564285714285713,22.594285714285714,22.54392857142857
2008-04-28,19.64,20.79392857142857,21.664285714285715,22.05,22.325000000000003,22.622857142857143,22.557142857142857,22.312857142857144
2008-04-29,20.24,21.088571428571427,21.945,22.338857142857144,22.535357142857144,22.757428571428573,22.815,22.628214285714286
2008-04-30,20.79,21.657857142857143,22.3275,22.467142857142857,22.644285714285715,22.75,22.784285714285712,22.525714285714283
2008-05-01,18.88,20.405,21.321428571428573,21.546000000000003,21.81357142857143,21.488,21.44857142857143,21.6425
2008-05-02,18.18,20.179642857142856,21.194285714285716,21.451428571428572,21.555714285714284,21.652857142857144,21.48357142857143,21.310714285714287
2008-05-05,18.9,20.43285714285714,21.515,21.630857142857145,21.8325,21.896857142857144,21.732857142857146,21.497500000000002
2008-05-06,18.21,19.694285714285716,20.967142857142857,21.283428571428573,21.599285714285717,21.587714285714288,21.55,21.455714285714286
2008-05-07,19.73,20.77857142857143,21.916428571428572,22.077714285714283,22.252499999999998,22.282285714285717,22.248571428571427,21.9025
2008-05-08,19.4,20.855,22.047142857142855,22.172,22.315714285714286,22.34,22.18392857142857,21.88
2008-05-09,19.41,21.105,22.240714285714287,22.286571428571428,22.502142857142857,22.60942857142857,22.672857142857143,22.274285714285714
2008-05-12,17.79,20.484285714285715,21.87,21.87,21.95,22.001428571428573,21.961785714285714,21.71142857142857
2008-05-13,17.98,20.482857142857142,21.88,21.88,22.08,22.08,22.04,21.933142857142858
2008-05-14,17.66,20.247857142857143,21.53857142857143,21.675714285714285,22.091142857142856,22.10942857142857,21.91357142857143,21.813714285714283
2008-05-15,16.3,19.88,21.260285714285715,21.37,21.55742857142857,21.53,21.369285714285716,21.39
2008-05-16,16.47,20.18857142857143,21.53257142857143,21.699285714285715,21.962,22.014642857142857,21.86357142857143,21.826
2008-05-19,17.01,19.89,21.61,21.749285714285715,22.008,22.035714285714285,21.97142857142857,22.014285714285716
2008-05-20,17.58,20.98392857142857,22.425428571428572,22.668214285714285,22.572285714285716,22.591785714285713,22.6325,22.58257142857143
2008-05-21,18.59,22.44857142857143,23.64685714285714,23.822857142857142,23.81142857142857,23.917142857142856,23.58857142857143,23.352
2008-05-22,18.05,22.18,23.605714285714285,23.715,23.67142857142857,23.575000000000003,23.37857142857143,23.172857142857143
2008-05-23,19.55,22.747142857142858,24.092,24.19142857142857,24.216285714285714,24.141428571428573,23.7425,23.48485714285714
2008-05-27,19.64,22.200357142857143,23.752,23.81392857142857,23.740000000000002,23.631785714285716,23.335,23.31714285714286
2008-05-28,19.07,22.015714285714285,23.37857142857143,23.564285714285713,23.572857142857142,23.489285714285714,23.219285714285714,23.296
2008-05-29,18.14,20.945,22.339714285714287,22.884999999999998,23.105428571428572,22.94214285714286,22.68,22.833714285714287
2008-05-30,17.83,20.575,22.187714285714286,22.822857142857142,22.980285714285714,22.865000000000002,22.735714285714284,22.95
2008-06-02,19.83,21.79714285714286,23.057142857142857,23.38142857142857,23.560000000000002,23.475357142857145,23.071428571428573,23.261714285714284
2008-06-03,20.24,22.275714285714287,23.432000000000002,23.745714285714286,23.852,23.762857142857143,23.555,23.90342857142857
2008-06-04,20.8,22.57857142857143,23.310000000000002,23.854285714285716,23.994857142857143,23.895,23.69857142857143,23.972
2008-06-05,18.63,21.575,22.708285714285715,23.3475,23.400857142857145,23.155714285714286,22.99607142857143,23.328
2008-06-06,23.56,23.734285714285715,24.10457142857143,24.557142857142857,24.536571428571428,24.330000000000002,23.98,24.384285714285713
2008-06-09,23.12,23.299642857142857,23.892857142857142,24.49,24.55914285714286,24.282857142857143,24.046071428571427,24.403142857142857
2008-06-10,23.18,23.36285714285714,23.741999999999997,24.28142857142857,24.408,24.272142857142857,23.96,24.46
2008-06-11,24.12,24.039285714285715,24.232285714285712,24.723214285714285,24.69857142857143,24.40714285714286,24.158285714285714,24.440357142857145
2008-06-12,23.33,23.88,23.957142857142856,24.78,24.557142857142857,24.336785714285714,24.121714285714287,24.48
2008-06-13,21.22,23.005714285714287,23.177142857142858,23.886857142857142,23.79257142857143,23.75,23.590857142857143,23.947857142857146
2008-06-16,20.95,22.748571428571427,22.885714285714286,23.437714285714286,23.401142857142855,23.340714285714284,23.394285714285715,23.562142857142856
2008-06-17,21.13,22.69542857142857,22.86,23.43342857142857,23.47,23.37142857142857,23.314,23.5575
2008-06-18,22.24,23.353428571428573,23.38142857142857,23.717428571428574,23.839285714285715,23.538214285714286,23.478857142857144,23.65
2008-06-19,21.58,22.978,23.19857142857143,23.546,23.445,23.335,23.224285714285717,23.430714285714284
2008-06-20,22.87,23.491714285714288,23.458928571428572,23.704571428571427,23.700714285714284,23.5125,23.41142857142857,23.555
2008-06-23,22.64,23.504857142857144,23.51142857142857,23.595142857142857,23.58,23.398571428571426,23.236,23.385357142857146
2008-06-24,22.42,23.65,23.6875,23.61857142857143,23.535,23.387857142857143,23.27,23.465
2008-06-25,21.14,22.662,22.830000000000002,23.02257142857143,22.972857142857144,22.689642857142857,22.630285714285716,22.917857142857144
2008-06-26,23.93,24.532,24.30142857142857,24.330000000000002,24.161785714285713,24.0,24.18,24.302857142857142
2008-06-27,23.44,24.391428571428573,24.244285714285713,24.282857142857143,24.019285714285715,23.606785714285714,23.782,24.055
2008-06-30,23.95,24.071142857142856,24.02,24.06885714285714,23.862142857142857,23.525714285714287,23.64257142857143,23.830000000000002
2008-07-01,23.65,24.00057142857143,23.939285714285713,23.958,23.71,23.418214285714285,23.609142857142857,23.67
2008-07-02,25.92,25.19857142857143,24.852857142857143,24.64857142857143,24.367857142857144,23.967142857142857,24.19914285714286,24.232142857142858
2008-07-03,24.78,24.970000000000002,24.635357142857146,24.438,24.107142857142858,23.565,23.818,24.06964285714286
2008-07-07,25.78,25.17742857142857,24.737142857142857,24.70114285714286,24.368214285714288,23.932142857142857,24.022,24.137142857142855
2008-07-08,23.15,23.684,23.525,23.467428571428574,23.225714285714286,23.016785714285714,23.346285714285717,23.19
2008-07-09,25.23,24.935142857142857,24.587857142857143,24.525714285714287,24.21,23.912857142857142,24.137142857142855,24.146785714285713
2008-07-10,25.59,25.03142857142857,24.728571428571428,24.56114285714286,24.19,23.80107142857143,24.232857142857142,24.242142857142856
2008-07-11,27.49,25.63,25.027142857142856,24.822,24.500714285714288,24.04,24.42,24.514642857142857
2008-07-14,28.48,26.256857142857143,25.504285714285714,25.026,24.535714285714285,24.244,24.71642857142857,24.587857142857143
2008-07-15,28.54,26.465714285714288,26.04,25.405714285714286,24.856428571428573,24.431428571428572,24.594285714285714,24.28
2008-07-16,25.1,24.764705882352942,24.46457142857143,24.001714285714286,23.57,23.040285714285716,23.473214285714285,23.36
2008-07-17,25.01,24.273030303030303,23.97342857142857,23.708285714285715,23.124642857142856,22.794,23.212857142857143,23.134642857142858
2008-07-18,24.05,24.05,23.780285714285714,23.57,22.997857142857143,22.669999999999998,23.052500000000002,23.087857142857143
2008-07-21,23.05,23.40142857142857,23.41257142857143,23.261785714285715,22.733571428571427,22.489428571428572,22.764285714285716,22.861785714285716
2008-07-22,21.18,22.489285714285714,22.74,22.712857142857143,22.272142857142857,22.052857142857142,22.36785714285714,22.445
2008-07-23,21.31,22.4675,22.798285714285715,22.84392857142857,22.55,22.240857142857145,22.590714285714288,22.53392857142857
2008-07-24,23.44,23.58642857142857,23.768857142857144,23.856428571428573,23.52,23.298000000000002,23.47142857142857,23.352857142857143
2008-07-25,22.91,23.494999999999997,23.669999999999998,23.7275,23.367857142857144,23.082857142857144,23.285,23.158214285714283
2008-07-28,24.23,24.247142857142858,24.262285714285714,24.245714285714286,23.845357142857143,23.612857142857145,23.66857142857143,23.55
2008-07-29,22.03,22.779642857142857,23.078,23.197142857142858,22.855,22.677142857142858,22.94,23.0
2008-07-30,21.21,21.759285714285713,22.254285714285714,22.481428571428573,22.22,22.188,22.497857142857143,22.592142857142857
2008-07-31,22.94,22.855,22.97657142857143,23.015357142857145,22.787142857142857,22.77714285714286,22.89142857142857,22.776785714285715
2008-08-01,22.57,22.998214285714283,23.098285714285716,23.125,22.84107142857143,22.864,23.0875,22.924285714285716
2008-08-04,23.49,22.911428571428573,23.095714285714287,23.10642857142857,22.802857142857142,22.830285714285715,23.0,22.972142857142856
2008-08-05,21.14,21.852857142857143,22.33,22.44142857142857,22.105,22.28542857142857,22.534285714285716,22.35
2008-08-06,20.23,21.328571428571426,21.994857142857143,22.325,22.02642857142857,22.258,22.4,22.280357142857145
2008-08-07,21.15,22.2675,22.796,22.897142857142857,22.51857142857143,22.555999999999997,22.85,22.326428571428572
2008-08-08,20.66,21.664285714285715,22.384285714285717,22.6725,22.364285714285714,22.49,22.662142857142857,22.19392857142857
2008-08-11,20.12,21.431785714285713,22.382,22.637142857142855,22.245,22.495714285714286,22.79785714285714,22.392857142857142
2008-08-12,21.17,22.291428571428572,22.82,23.000357142857144,22.6,23.04,23.22714285714286,22.62
2008-08-13,21.55,22.87892857142857,23.203428571428574,23.24285714285714,22.85857142857143,23.143571428571427,22.955,22.919999999999998
2008-08-14,20.34,22.15,22.595714285714287,22.679642857142856,22.472285714285714,22.847857142857144,22.875,22.67892857142857
2008-08-15,19.58,21.941142857142857,22.57542857142857,22.71,22.49142857142857,22.724285714285713,22.728571428571428,22.65714285714286
2008-08-18,20.98,22.254,22.958000000000002,22.997142857142858,22.70828571428571,23.009285714285713,23.015714285714285,22.94964285714286
2008-08-19,21.28,22.983999999999998,23.56,23.485,23.003999999999998,23.475,23.522142857142857,23.325
2008-08-20,20.42,22.571714285714286,23.160357142857144,23.122857142857143,22.839714285714287,23.24142857142857,23.217857142857145,23.15892857142857
2008-08-21,19.82,22.402,23.248571428571427,23.122857142857143,22.85,23.24642857142857,23.310000000000002,23.175714285714285
2008-08-22,18.81,21.894000000000002,22.93714285714286,22.994999999999997,22.90342857142857,23.27285714285714,23.35964285714286,23.192857142857143
2008-08-25,20.97,22.848285714285716,23.490714285714287,23.542857142857144,23.428,23.722142857142856,23.622857142857143,23.44571428571429
2008-08-26,20.49,22.639999999999997,23.2825,23.317142857142855,23.312857142857144,23.634999999999998,23.51535714285714,23.37
2008-08-27,19.76,22.223428571428574,22.985714285714288,22.997857142857143,23.059714285714286,23.34642857142857,23.237142857142857,23.167857142857144
2008-08-28,19.43,21.744,22.75392857142857,22.759999999999998,22.855714285714285,23.14857142857143,23.11,23.09464285714286
2008-08-29,20.65,22.252857142857142,23.104285714285712,23.117142857142856,23.28,23.554642857142856,23.487857142857145,23.392500000000002
2008-09-02,21.99,22.58742857142857,23.296785714285715,23.271428571428572,23.449142857142856,23.69857142857143,23.59035714285714,23.43
2008-09-03,21.43,22.34914285714286,23.26,23.286428571428573,23.502285714285716,23.787499999999998,23.667142857142856,23.34857142857143
2008-09-04,24.03,24.082857142857144,24.39035714285714,24.152857142857144,24.331714285714284,24.477857142857143,24.2775,24.27714285714286
2008-09-05,23.06,23.62,24.048571428571428,23.695,24.046,24.17357142857143,24.1,24.116571428571426
2008-09-08,22.64,22.87,23.535714285714285,23.27642857142857,23.54,23.672857142857143,23.482857142857142,23.49142857142857
2008-09-09,25.47,24.542,24.602857142857143,24.173928571428572,24.47114285714286,24.7,24.522142857142857,24.388
2008-09-10,24.52,24.083714285714287,24.2575,23.854285714285712,24.167142857142856,24.289642857142855,24.271428571428572,24.165714285714284
2008-09-11,24.39,24.339142857142857,24.27785714285714,23.699285714285715,24.149428571428572,24.380714285714284,24.38357142857143,24.288
2008-09-12,25.66,24.592,24.446785714285717,23.97,24.37,24.41464285714286,24.3625,24.28857142857143
2008-09-15,31.7,26.263142857142856,25.215714285714284,24.743714285714287,25.20714285714286,25.123571428571427,24.91714285714286,24.552857142857142
2008-09-16,30.3,25.902857142857144,24.9675,24.50542857142857,24.751428571428573,24.6625,24.67857142857143,24.466
2008-09-17,36.22,27.74058823529412,25.93,25.452,25.552142857142854,25.400000000000002,25.53214285714286,25.27714285714286
2008-09-18,33.1,25.546060606060607,24.997142857142858,24.672285714285714,24.71357142857143,24.54392857142857,24.532857142857143,24.120571428571427
2008-09-19,32.07,24.74,24.367142857142856,24.233999999999998,24.3225,24.262142857142855,24.240000000000002,23.827142857142857
2008-09-22,33.85,26.51892857142857,25.377857142857142,25.174,25.281428571428574,25.065714285714286,25.012142857142855,24.76142857142857
2008-09-23,35.72,28.865,26.655,25.985714285714288,25.984285714285715,25.869999999999997,25.81142857142857,25.556
2008-09-24,35.19,28.43892857142857,26.4125,25.636,25.669285714285714,25.71964285714286,25.603928571428572,25.458571428571428
2008-09-25,32.82,27.365,25.74142857142857,25.2,25.357142857142858,25.48,25.297142857142855,25.05542857142857
2008-09-26,34.74,28.0425,25.864285714285714,25.281428571428574,25.445,25.49642857142857,25.3325,25.153428571428574
2008-09-29,46.72,31.875714285714285,28.999642857142856,27.952285714285715,27.618214285714284,27.435714285714283,27.740714285714287,26.840285714285717
2008-09-30,39.39,29.875714285714285,27.45,26.73142857142857,26.672857142857143,26.555,26.12107142857143,25.806
2008-10-01,39.81,30.791428571428572,27.880357142857143,27.016,26.96357142857143,26.790714285714287,26.248571428571427,26.080857142857145
2008-10-02,45.26,32.49357142857143,29.268571428571427,27.963428571428572,27.642857142857142,27.423928571428572,27.16,27.074285714285715
2008-10-03,45.14,33.435,29.597142857142856,28.224857142857143,27.8925,27.599999999999998,27.594,27.414
2008-10-06,52.05,34.46107142857143,30.068571428571428,28.867428571428572,28.353571428571428,28.298928571428572,27.838285714285714,27.490857142857145
2008-10-07,53.68,37.53857142857143,31.4025,29.89,29.00714285714286,27.96,27.694285714285712,27.42
2008-10-08,57.53,39.385357142857146,32.105714285714285,30.402,29.13714285714286,28.009642857142858,27.707714285714285,27.558928571428574
2008-10-09,63.92,41.857142857142854,34.14785714285715,31.90514285714286,30.96,28.985714285714288,29.044,28.915
2008-10-10,69.95,42.910000000000004,34.43571428571428,32.61571428571429,31.276785714285715,29.258214285714285,28.83457142857143,28.529642857142857
2008-10-13,54.99,39.192142857142855,31.933214285714286,30.664,29.71142857142857,28.04357142857143,27.425714285714285,26.93
2008-10-14,55.13,39.92392857142857,32.24,31.38,30.394642857142856,28.645000000000003,27.85857142857143,27.31
2008-10-15,69.25,44.91142857142857,35.51971428571429,34.46714285714286,33.26714285714286,30.68142857142857,29.04,27.729285714285716
2008-10-16,67.61,43.533571428571435,35.42657142857143,34.68214285714286,33.9025,32.174285714285716,30.406000000000002,28.745714285714286
2008-10-17,70.33,47.04,37.17714285714286,35.9375,34.27857142857143,32.582142857142856,31.234285714285715,29.72357142857143
2008-10-20,52.97,44.68392857142857,34.70057142857143,34.12785714285714,33.253214285714286,31.558214285714286,30.219714285714286,28.625
2008-10-21,53.11,43.309285714285714,36.534,34.667500000000004,33.35214285714286,32.239999999999995,31.192857142857143,29.700357142857143
2008-10-22,69.65,47.40642857142857,39.28485714285714,37.33,35.49142857142857,34.35035714285714,33.28857142857143,32.45285714285714
2008-10-23,67.8,47.902857142857144,39.56,37.58607142857143,35.8,34.817142857142855,34.080000000000005,32.732142857142854
2008-10-24,79.13,52.755,42.494,40.168571428571425,38.43714285714285,37.53142857142857,36.51,36.175714285714285
2008-10-27,80.06,55.17285714285714,43.64,40.94428571428571,39.277142857142856,38.50714285714285,37.818571428571424,36.715
2008-10-28,66.96,49.79642857142858,41.24,38.18,36.32821428571428,35.55,35.14085714285714,34.44785714285714
2008-10-29,69.96,50.7225,42.76114285714286,39.77464285714286,37.23428571428572,35.34142857142857,35.453714285714284,34.52392857142857
2008-10-30,62.9,49.785,42.6,39.93714285714286,37.7675,36.06285714285715,36.354,34.75142857142857
2008-10-31,59.89,49.40571428571428,43.153999999999996,40.37321428571429,38.090714285714284,36.01428571428572,35.544000000000004,35.20928571428572
2008-11-03,53.68,47.817142857142855,42.86828571428572,39.794285714285714,37.52142857142857,35.69,34.93571428571429,35.09
2008-11-04,47.73,43.65535714285714,40.539142857142856,38.3425,35.92,34.39142857142857,34.434285714285714,33.762
2008-11-05,54.56,45.66428571428572,42.72542857142857,40.56,38.02714285714286,36.53228571428572,35.60885714285714,35.39942857142857
2008-11-06,63.68,50.245,46.14142857142857,43.07071428571428,39.81,38.51,35.95,38.23714285714286
2008-11-07,56.1,49.01642857142857,45.576,42.46,39.37964285714286,38.20771428571429,37.785714285714285,36.97571428571429
2008-11-10,59.98,49.62678571428572,45.946285714285715,42.73,39.61571428571428,38.166,37.73571428571429,36.88
2008-11-11,61.44,50.66571428571429,47.01428571428571,43.431785714285716,40.333214285714284,38.71828571428571,38.16392857142857,37.31285714285714
2008-11-12,66.46,53.30535714285715,48.38514285714285,44.894285714285715,41.41,39.677142857142854,38.7425,37.296285714285716
